SA1_CODE21,Electorate,proportion
12001138325,Reid,1
12001138326,Reid,1
12001138327,Reid,1
12001138328,Reid,1
12001138329,Reid,1
12001138330,Reid,1
12001138331,Reid,1
12001138332,Reid,1
12001138333,Reid,1
12001138334,Reid,1
12001138335,Reid,1
12001138336,Reid,1
12001138337,Reid,1
12001138338,Reid,1
12001138339,Reid,1
12001138340,Reid,1
12001138341,Reid,1
12001138342,Reid,1
12001138343,Reid,1
12001138346,Reid,1
12001138347,Reid,1
12001138348,Reid,1
12001138349,Reid,1
12001138351,Reid,1
12001138352,Reid,1
12001138353,Reid,1
12001138354,Reid,1
12001138355,Reid,1
12001138356,Reid,1
12001138357,Reid,1
12001138358,Reid,1
12001138359,Reid,1
12001138360,Reid,1
12001138361,Reid,1
12001138501,Reid,1
12001138502,Reid,1
12001138503,Reid,1
12001138504,Reid,1
12001138505,Reid,1
12001138506,Reid,1
12001138507,Reid,1
12001138508,Reid,1
12001138509,Reid,1
12001138510,Reid,1
12001138511,Reid,1
12001138512,Reid,1
12001138513,Reid,1
12001138514,Reid,1
12001138515,Reid,1
12001138516,Reid,1
12001138517,Reid,1
12001138518,Reid,1
12001138519,Reid,1
12001138520,Reid,1
12001138521,Reid,1
12001138522,Reid,1
12001138523,Reid,1
12001138524,Reid,1
12001138525,Reid,1
12001138526,Reid,1
12001138527,Reid,1
12001138528,Reid,1
12001138529,Reid,1
12001138530,Reid,1
12001138531,Reid,1
12001138532,Reid,1
12001138533,Reid,1
12001138534,Reid,1
12001138535,Reid,1
12001138536,Reid,1
12001138537,Reid,1
12001138538,Reid,1
12001138539,Reid,1
12001138540,Reid,1
12001138541,Reid,1
12001138542,Reid,1
12001138543,Reid,1
12001138601,Reid,1
12001138602,Reid,1
12001138603,Reid,1
12001138605,Reid,1
12001138606,Reid,1
12001138607,Reid,1
12001138608,Reid,1
12001138609,Reid,1
12001138610,Reid,1
12001138611,Reid,1
12001138612,Reid,1
12001138613,Reid,1
12001138614,Reid,1
12001138615,Reid,1
12001138617,Reid,1
12001138618,Reid,1
12001138619,Reid,1
12001138620,Reid,1
12001138621,Reid,1
12001138622,Reid,1
12001138623,Reid,1
12001138624,Reid,1
12001138625,Reid,1
12001138626,Reid,1
12001138627,Reid,1
12001138628,Reid,1
12001138629,Reid,1
12001138630,Reid,1
12001138631,Reid,1
12001138633,Reid,1
12001138634,Reid,1
12001138635,Reid,1
12001138636,Reid,1
12001138637,Reid,1
12001138638,Reid,1
12001138639,Reid,1
12001138640,Reid,1
12001138641,Reid,1
12001138642,Reid,1
12001138643,Reid,1
12001138644,Reid,1
12001138645,Reid,1
12001138646,Reid,1
12001138647,Reid,1
12001138648,Reid,1
12001138649,Reid,1
12001138650,Reid,1
12001138651,Reid,1
12001138652,Reid,1
12001138653,Reid,1
12001138654,Reid,1
12001138655,Reid,1
12001138656,Reid,1
12001167201,Reid,1
12001167202,Reid,1
12001167203,Reid,1
12001167204,Reid,1
12001167205,Reid,1
12001167206,Reid,1
12001167207,Reid,1
12001167208,Reid,1
12001167209,Reid,1
12001167210,Reid,1
12001167211,Reid,1
12001167212,Reid,1
12001167213,Reid,1
12001167214,Reid,1
12001167215,Reid,1
12001167216,Reid,1
12001167217,Reid,1
12001167218,Reid,1
12001167219,Reid,1
12001167220,Reid,1
12001167221,Reid,1
12001167222,Reid,1
12001167223,Reid,1
12001167224,Reid,1
12001167225,Reid,1
12001167226,Reid,1
12001167227,Reid,1
12001167228,Reid,1
12001167229,Reid,1
12001167230,Reid,1
12001167231,Reid,1
12001167232,Reid,1
12001167233,Reid,1
12001167234,Reid,1
12001167235,Reid,1
12001167236,Reid,1
12001167237,Reid,1
12001167301,Reid,1
12001167302,Reid,1
12001167303,Reid,1
12001167304,Reid,1
12001167305,Reid,1
12001167306,Reid,1
12001167307,Reid,1
12001167308,Reid,1
12001167309,Reid,1
12001167310,Reid,1
12001167311,Reid,1
12001167312,Reid,1
12001167313,Reid,1
12001167314,Reid,1
12001167315,Reid,1
12001167316,Reid,1
12001167317,Reid,1
12001167318,Reid,1
12001167319,Reid,1
12001167320,Reid,1
12001167321,Reid,1
12001167322,Reid,1
12001167323,Reid,1
12002138701,Sydney,1
12002138702,Sydney,1
12002138703,Sydney,1
12002138704,Sydney,1
12002138705,Sydney,1
12002138706,Sydney,1
12002138707,Sydney,1
12002138708,Sydney,1
12002138709,Sydney,1
12002138710,Sydney,1
12002138711,Sydney,1
12002138712,Sydney,1
12002138713,Sydney,1
12002138714,Sydney,1
12002138715,Sydney,1
12002138716,Sydney,1
12002138717,Sydney,1
12002138718,Sydney,1
12002138719,Sydney,1
12002138720,Sydney,1
12002138721,Sydney,1
12002138722,Sydney,1
12002138723,Sydney,1
12002138724,Sydney,1
12002138725,Sydney,1
12002138726,Sydney,1
12002138727,Sydney,1
12002138728,Sydney,1
12002138729,Sydney,1
12002138730,Sydney,1
12002138731,Sydney,1
12002138732,Sydney,1
12002138733,Sydney,1
12002138734,Sydney,1
12002138735,Sydney,1
12002138736,Sydney,1
12002138737,Sydney,1
12002138738,Sydney,1
12002138739,Sydney,1
12002138740,Sydney,1
12002138741,Sydney,1
12002138742,Sydney,1
12002138901,Grayndler,0.202157813
12002138901,Sydney,0.797842187
12002138902,Sydney,1
12002138903,Sydney,1
12002138904,Sydney,1
12002138905,Sydney,1
12002138906,Sydney,1
12002138907,Sydney,1
12002138908,Sydney,1
12002138909,Sydney,1
12002138910,Sydney,1
12002138911,Sydney,1
12002138912,Sydney,1
12002138913,Sydney,1
12002138914,Sydney,1
12002138915,Sydney,1
12002138916,Sydney,1
12002138917,Sydney,1
12002138918,Sydney,1
12002138919,Sydney,1
12002138920,Sydney,1
12002138921,Sydney,1
12002138922,Sydney,1
12002138924,Sydney,1
12002138925,Sydney,1
12002138926,Sydney,1
12002138927,Sydney,1
12002138928,Sydney,1
12002138929,Sydney,1
12002138930,Sydney,1
12002138931,Sydney,1
12002138932,Sydney,1
12002167401,Grayndler,0.444043096
12002167401,Sydney,0.555956904
12002167402,Grayndler,1
12002167403,Grayndler,1
12002167404,Grayndler,1
12002167405,Grayndler,1
12002167406,Grayndler,1
12002167407,Grayndler,1
12002167408,Grayndler,1
12002167409,Grayndler,1
12002167410,Grayndler,1
12002167411,Grayndler,1
12002167412,Grayndler,1
12002167413,Grayndler,1
12002167414,Grayndler,1
12002167415,Grayndler,1
12002167416,Grayndler,1
12002167417,Grayndler,1
12002167418,Grayndler,1
12002167419,Grayndler,1
12002167420,Grayndler,1
12002167421,Grayndler,1
12002167501,Grayndler,1
12002167502,Grayndler,1
12002167503,Grayndler,1
12002167504,Grayndler,1
12002167505,Grayndler,1
12002167506,Grayndler,1
12002167507,Grayndler,1
12002167508,Grayndler,1
12002167509,Grayndler,1
12002167510,Grayndler,1
12002167511,Grayndler,1
12002167512,Grayndler,1
12002167513,Grayndler,1
12002167514,Grayndler,1
12002167515,Grayndler,1
12002167516,Grayndler,1
12002167517,Grayndler,1
12002167518,Grayndler,1
12002167519,Grayndler,1
12002167520,Grayndler,1
12002167521,Grayndler,1
12002167522,Grayndler,1
12002167523,Grayndler,1
12002167524,Grayndler,1
12002167525,Grayndler,1
12002167526,Grayndler,1
12002167527,Grayndler,1
12002167528,Grayndler,1
12002167529,Grayndler,1
12002167530,Grayndler,1
12002167531,Grayndler,1
12002167532,Grayndler,1
12002167533,Grayndler,1
12002167534,Grayndler,1
12002167535,Grayndler,1
12002167536,Grayndler,1
12003139201,Grayndler,1
12003139202,Grayndler,1
12003139203,Grayndler,1
12003139204,Grayndler,1
12003139205,Grayndler,1
12003139206,Grayndler,1
12003139207,Grayndler,1
12003139208,Grayndler,1
12003139209,Grayndler,1
12003139211,Grayndler,1
12003139212,Grayndler,1
12003139213,Grayndler,1
12003139216,Grayndler,1
12003139217,Grayndler,1
12003139218,Grayndler,1
12003139219,Grayndler,1
12003139220,Grayndler,1
12003139221,Grayndler,1
12003139222,Grayndler,1
12003139223,Grayndler,1
12003139224,Grayndler,1
12003139225,Grayndler,1
12003139226,Grayndler,1
12003139227,Grayndler,1
12003139228,Grayndler,1
12003139229,Grayndler,1
12003139230,Grayndler,1
12003139231,Grayndler,1
12003139232,Grayndler,1
12003139233,Grayndler,1
12003139234,Grayndler,1
12003139301,Grayndler,1
12003139302,Grayndler,1
12003139303,Grayndler,1
12003139304,Grayndler,1
12003139305,Grayndler,1
12003139306,Grayndler,1
12003139307,Grayndler,1
12003139308,Grayndler,1
12003139309,Grayndler,1
12003139310,Grayndler,1
12003139311,Grayndler,1
12003139312,Grayndler,1
12003139313,Grayndler,1
12003139314,Grayndler,1
12003139315,Grayndler,1
12003139316,Grayndler,1
12003139317,Grayndler,1
12003139318,Grayndler,1
12003139319,Grayndler,1
12003139320,Grayndler,1
12003139321,Grayndler,1
12003139322,Grayndler,1
12003139323,Grayndler,1
12003139324,Grayndler,1
12003139325,Grayndler,1
12003139326,Grayndler,1
12003139327,Grayndler,1
12003139328,Grayndler,1
12003139329,Grayndler,1
12003139330,Grayndler,1
12003139331,Grayndler,1
12003139332,Grayndler,1
12003139333,Grayndler,1
12003139334,Grayndler,1
12003139335,Grayndler,1
12003139336,Grayndler,1
12003139337,Grayndler,1
12003139338,Grayndler,1
12003139339,Grayndler,1
12003139340,Grayndler,1
12003139401,Grayndler,1
12003139402,Grayndler,1
12003139403,Grayndler,1
12003139404,Grayndler,1
12003139405,Grayndler,1
12003139406,Grayndler,1
12003139407,Grayndler,1
12003139408,Grayndler,1
12003139409,Grayndler,1
12003139410,Grayndler,1
12003139412,Grayndler,1
12003139413,Grayndler,1
12003139414,Grayndler,1
12003139415,Grayndler,1
12003139417,Grayndler,1
12003139418,Grayndler,1
12003139419,Grayndler,1
12003139420,Grayndler,1
12003139421,Grayndler,1
12003139422,Grayndler,1
12003139423,Grayndler,1
12003139424,Grayndler,1
12003139425,Grayndler,1
12003139426,Grayndler,1
12003139427,Grayndler,1
12003139428,Grayndler,1
12003139429,Grayndler,1
12003139430,Grayndler,1
12003139431,Grayndler,1
12003139433,Grayndler,1
12003139434,Grayndler,1
12003139435,Grayndler,1
12003139436,Grayndler,1
12003139437,Grayndler,1
12003139438,Grayndler,1
12003139439,Grayndler,1
12003139440,Grayndler,1
12003139441,Grayndler,1
12003139442,Grayndler,1
12003139443,Grayndler,1
12003139444,Grayndler,1
12003139445,Grayndler,1
12003139446,Grayndler,1
12003139447,Grayndler,1
12003139448,Grayndler,1
12003139501,Grayndler,1
12003139502,Grayndler,1
12003139503,Grayndler,1
12003139504,Grayndler,1
12003139505,Grayndler,1
12003139506,Grayndler,1
12003139507,Grayndler,1
12003139508,Grayndler,1
12003139509,Grayndler,1
12003139510,Grayndler,1
12003139511,Grayndler,1
12003139512,Grayndler,1
12003139513,Grayndler,1
12003139514,Grayndler,1
12003139515,Grayndler,1
12003139516,Grayndler,1
12003139517,Grayndler,1
12003139518,Grayndler,1
12003139519,Grayndler,1
12003139520,Grayndler,1
12003139521,Grayndler,1
12003139522,Grayndler,1
12003139523,Grayndler,1
12003139524,Grayndler,1
12003139525,Grayndler,1
12003139526,Grayndler,1
12003139527,Grayndler,1
12003139528,Grayndler,1
12003139529,Grayndler,1
12003139530,Grayndler,1
12003139531,Grayndler,1
12003139532,Grayndler,1
12003139602,Reid,1
12003139605,Reid,1
12003139606,Reid,1
12003139607,Reid,1
12003139609,Reid,1
12003139610,Reid,1
12003139611,Reid,1
12003139613,Reid,1
12003139614,Reid,1
12003139615,Reid,1
12003139616,Reid,1
12003139617,Reid,1
12003139618,Reid,1
12003139619,Reid,1
12003139620,Reid,1
12003139621,Reid,1
12003139622,Reid,1
12003139623,Reid,1
12003139624,Reid,1
12003139627,Reid,1
12003139628,Reid,1
12003139629,Reid,1
12003139630,Reid,1
12003139631,Reid,1
12003139632,Reid,1
12003139633,Reid,1
12003139634,Reid,1
12003139635,Reid,1
12003139636,Reid,1
12003139637,Reid,1
12003139638,Reid,1
12003139639,Reid,1
12003139640,Reid,1
12003139641,Reid,1
12003139642,Reid,1
12003139643,Reid,1
12003139644,Reid,1
12003139645,Reid,1
12003139646,Reid,1
12003139647,Reid,1
12003139648,Reid,1
12003139649,Reid,1
12003157601,Watson,1
12003157602,Watson,1
12003157603,Watson,1
12003157604,Watson,1
12003157605,Watson,1
12003157606,Watson,1
12003157607,Watson,1
12003157608,Watson,1
12003167601,Grayndler,1
12003167602,Grayndler,1
12003167603,Reid,1
12003167604,Reid,0.415161207
12003167604,Grayndler,0.584838793
12003167605,Grayndler,1
12003167606,Grayndler,1
12003167607,Grayndler,1
12003167608,Grayndler,1
12003167609,Grayndler,1
12003167610,Reid,0.375769149
12003167610,Grayndler,0.624230851
12003167611,Grayndler,1
12003167612,Grayndler,1
12003167613,Grayndler,1
12003167614,Grayndler,1
12003167615,Grayndler,1
12003167616,Grayndler,1
12003167617,Grayndler,1
12003167618,Grayndler,1
12003167619,Grayndler,1
12003167620,Grayndler,1
12003167621,Grayndler,1
12003167622,Grayndler,1
12003167623,Grayndler,1
12003167624,Grayndler,1
12003167625,Grayndler,0.465602789
12003167625,Reid,0.534397211
12003167626,Reid,1
12003167627,Reid,0.461947398
12003167627,Grayndler,0.538052602
12003167628,Grayndler,1
12003167701,Grayndler,1
12003167702,Reid,0.25
12003167702,Grayndler,0.75
12003167703,Grayndler,1
12003167704,Grayndler,1
12003167705,Grayndler,1
12003167706,Reid,0.377860356
12003167706,Grayndler,0.622139644
12003167707,Grayndler,0.452330258
12003167707,Reid,0.547669742
12003167708,Grayndler,1
12003167709,Grayndler,1
12003167710,Grayndler,1
12003167711,Grayndler,1
12003167712,Grayndler,1
12003167713,Grayndler,1
12003167714,Grayndler,1
12003167715,Grayndler,1
12003167716,Grayndler,1
12003167717,Grayndler,1
12003167718,Grayndler,1
12003167719,Grayndler,1
12003167720,Grayndler,1
12003167721,Grayndler,1
12003167722,Grayndler,1
12003167723,Grayndler,1
12003167724,Grayndler,1
12003167725,Grayndler,1
12003167726,Grayndler,1
12003167727,Grayndler,1
12003167728,Grayndler,1
12003167729,Grayndler,1
12003167801,Reid,1
12003167802,Reid,1
12003167803,Reid,1
12003167804,Reid,1
12003167805,Reid,1
12003167806,Reid,1
12003167807,Reid,1
12003167808,Reid,1
12003167809,Reid,1
12003167810,Reid,1
12003167811,Reid,1
12003167812,Reid,1
12003167813,Reid,1
12003167814,Reid,1
12003167815,Reid,1
12003167816,Reid,1
12003167817,Reid,1
12003167818,Reid,1
12003167819,Reid,1
12003167820,Reid,1
12003167821,Reid,1
12003167822,Reid,1
12003167823,Reid,1
12003167824,Reid,1
12003167825,Reid,1
12003167826,Reid,1
12003167827,Reid,1
12003167828,Reid,1
12003167829,Reid,1
12003167830,Reid,1
12003167831,Reid,1
12003167901,Reid,1
12003167902,Reid,1
12003167903,Reid,1
12003167904,Reid,1
12003167905,Reid,1
12003167906,Reid,1
12003167907,Reid,1
12003167908,Reid,1
12003167909,Reid,1
12003167910,Reid,1
12003167911,Reid,1
12003167912,Reid,1
12003167913,Reid,1
12003167914,Reid,1
12003167915,Reid,1
12003167916,Reid,1
12003167917,Reid,1
12003167918,Reid,1
12003167919,Reid,1
12003167920,Reid,1
12003167921,Reid,1
12003167922,Reid,1
12003167923,Reid,1
12003167924,Reid,1
12003167925,Reid,1
12003167926,Reid,1
12003167927,Reid,1
12003168001,Reid,1
12003168002,Reid,1
12003168003,Reid,1
12003168004,Reid,1
12003168005,Reid,1
12003168006,Reid,1
12003168007,Reid,1
12003168008,Reid,1
12003168009,Reid,1
12003168010,Reid,1
12003168011,Reid,1
12003168012,Reid,1
12003168013,Reid,1
12003168014,Reid,1
12003168015,Reid,1
12003168016,Reid,1
12003168017,Reid,1
12003168018,Reid,1
12003168019,Reid,1
12003168020,Reid,1
12003168021,Reid,1
12003168022,Reid,1
12003168023,Reid,1
12003168024,Reid,1
12003168025,Reid,1
12003168026,Reid,1
12003168027,Reid,1
12003168028,Reid,1
12003168029,Reid,1
12003168030,Reid,1
12003168031,Reid,1
12003168032,Reid,1
12003168033,Reid,1
12003168034,Reid,1
12003168035,Reid,1
12003168036,Reid,1
12003168101,Reid,1
12003168102,Reid,1
12003168103,Reid,1
12003168104,Reid,1
12003168105,Reid,1
12003168106,Reid,1
12003168107,Reid,1
12003168108,Reid,1
12003168109,Reid,1
12003168110,Reid,1
12003168111,Reid,1
12003168112,Reid,1
12003168113,Reid,1
12003168114,Reid,1
12003168115,Reid,1
12003168116,Reid,1
12003168117,Reid,0.395456451
12003168117,Watson,0.604543549
12003168118,Reid,1
12003168119,Reid,1
12003168120,Reid,1
12003168121,Reid,1
12101139901,Bennelong,1
12101139902,Bennelong,1
12101139903,Bennelong,1
12101139904,Bennelong,1
12101139905,Bennelong,1
12101139906,Bradfield,1
12101139907,Bradfield,1
12101139908,Bradfield,1
12101139909,Bradfield,1
12101139910,Bennelong,1
12101139911,Bennelong,1
12101139912,Bennelong,1
12101139913,Bradfield,1
12101139914,Bennelong,1
12101139915,Bennelong,1
12101139916,Bradfield,1
12101139917,Bennelong,1
12101139919,Bennelong,1
12101139920,Bennelong,1
12101139921,Bennelong,1
12101139922,Bennelong,1
12101139923,Bennelong,1
12101139924,Bennelong,1
12101139925,Bennelong,1
12101139926,Bennelong,1
12101139927,Bennelong,1
12101139928,Bennelong,1
12101139929,Bennelong,1
12101139930,Bennelong,1
12101139931,Bennelong,1
12101139933,Bennelong,1
12101139934,Bennelong,1
12101139935,Bennelong,1
12101139936,Bennelong,1
12101139937,Bennelong,1
12101139939,Bennelong,1
12101139940,Bennelong,1
12101139941,Bennelong,1
12101139942,Bennelong,1
12101139943,Bennelong,1
12101139944,Bennelong,1
12101139945,Bennelong,1
12101139946,Bennelong,1
12101139947,Bennelong,1
12101139948,Bennelong,1
12101139949,Bennelong,1
12101139950,Bennelong,1
12101139951,Bennelong,1
12101140102,Bradfield,1
12101140103,Bradfield,1
12101140104,Bradfield,1
12101140105,Bradfield,1
12101140106,Bradfield,1
12101140107,Bradfield,1
12101140108,Bradfield,1
12101140109,Bradfield,1
12101140111,Bradfield,1
12101140112,Bradfield,1
12101140114,Bradfield,1
12101140115,Bradfield,1
12101140116,Bradfield,1
12101140118,Bradfield,1
12101140120,Bradfield,1
12101140122,Bradfield,1
12101140124,Bradfield,1
12101140125,Bradfield,1
12101140126,Bradfield,1
12101140127,Bradfield,1
12101140128,Bennelong,1
12101140129,Bradfield,1
12101140130,Bradfield,1
12101140131,Bennelong,1
12101140132,Bradfield,1
12101140133,Bradfield,1
12101140134,Bradfield,1
12101140135,Bradfield,1
12101140136,Bradfield,1
12101168201,Bradfield,1
12101168202,Bradfield,1
12101168203,Bradfield,1
12101168204,Bradfield,1
12101168205,Bradfield,1
12101168206,Bradfield,1
12101168207,Bradfield,1
12101168208,Bradfield,1
12101168209,Bradfield,1
12101168210,Bradfield,1
12101168211,Bradfield,1
12101168212,Bradfield,1
12101168213,Bradfield,1
12101168214,Bradfield,1
12101168215,Bradfield,1
12101168216,Bradfield,1
12101168217,Bradfield,1
12101168218,Bradfield,1
12101168219,Bradfield,1
12101168220,Bradfield,1
12101168221,Bradfield,1
12101168222,Bradfield,1
12101168301,Bradfield,1
12101168302,Bradfield,1
12101168303,Bradfield,1
12101168304,Bradfield,1
12101168305,Bradfield,1
12101168306,Bradfield,1
12101168307,Warringah,0.121157194
12101168307,Bradfield,0.878842806
12101168308,Bradfield,1
12101168309,Bradfield,1
12101168310,Bradfield,1
12101168311,Bradfield,1
12101168312,Bradfield,1
12101168313,Bradfield,1
12101168314,Bradfield,1
12101168315,Bradfield,1
12101168316,Bradfield,1
12101168317,Bradfield,1
12101168318,Bradfield,1
12101168319,Bradfield,1
12101168320,Bradfield,1
12101168321,Bradfield,1
12101168322,Bradfield,1
12101168323,Bradfield,1
12101168324,Bradfield,1
12101168325,Bradfield,1
12101168326,Bradfield,1
12101168327,Bradfield,1
12101168328,Bradfield,1
12101168329,Bradfield,1
12101168330,Bradfield,1
12101168331,Bradfield,1
12101168332,Bradfield,1
12101168333,Bradfield,1
12101168334,Bradfield,1
12101168401,Bradfield,1
12101168402,Bradfield,1
12101168403,Bradfield,1
12101168404,Bradfield,1
12101168405,Bradfield,1
12101168406,Bradfield,1
12101168407,Bradfield,1
12101168408,Bradfield,1
12101168409,Bradfield,1
12101168410,Bradfield,1
12101168411,Bradfield,1
12101168412,Bradfield,1
12101168413,Bradfield,1
12101168414,Bradfield,1
12101168415,Bradfield,1
12101168416,Bradfield,1
12101168417,Bradfield,1
12101168418,Bradfield,1
12101168419,Bradfield,1
12101168420,Bradfield,1
12101168421,Bradfield,1
12101168422,Bradfield,1
12101168423,Bradfield,1
12101168424,Bradfield,1
12101168425,Bradfield,1
12101168426,Bradfield,1
